Text,Text1,Text2,Text3,Text4
포인트앤,*모든 원료 비건* 포인트앤 딥 클린 올인원 클렌징 티슈 20매,모든피부,"정제수, 부틸렌글라이콜, 폴리글리세릴-10라우레이트, C12-15알킬벤조에이트, 카프릴릭/카프릭트라이글리세라이드, 소듐벤조에이트, 글리세레스-26, 클로페네신,
드럼스틱씨오일, 트레할로오스, 시트릭애씨드, 다이소듐이디티에이, 전판홍경천뿌리추출물, 서양송악잎/줄기추출물, 복륜산산세비에리아잎추출물,
레몬껍질오일, 베르가모트오일, 1,2-헥산다이올, 해바라기씨오일, 자몽껍질오일, 센티드제라늄꽃오일, 일랑일랑꽃오일",클렌징티슈/패드
비페스타,비페스타 미셀라 클렌징티슈 퍼펙트 클리어 트리플기획 (46매X3),모든 피부 타입,"정제수, 하이드로제네이티드폴리아이소부텐, 다이메티콘, 에탄올, 아이소펜틸다이올, 글리세린, 피이지-20글리세릴아이소스테아레이트, 카프릴릴메티콘, 아이소도데케인, 폴리글리세릴-3카프릴레이트, 페녹시에탄올, 메틸파라벤, 에톡시다이글라이콜, 쌀배아오일, 피이지-6카프릴릭/카프릭글리세라이즈, 풀루란, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 포타슘하이드록사이드, 부틸렌글라이콜, 아티초크잎추출물",클렌징티슈/패드
더마토리,[총100매] 더마토리 프로 트러블 모공 클렌징 워터 패드 기획 70매 (+30매 증정),모든 피부,"정제수,글리세린,폴리글리세릴-4카프레이트,메틸프로판다이올,C12-14알케스-12,펜틸렌글라이콜,클로렐라 불가리스추출물,돌콩추출물,퀸즈랜드넛오일,흰버드나무껍질추출물,1,2-헥산다이올,비스-에톡시다이글라이콜사이클로헥산1,4-다이카복실레이트,글루코오스,부틸렌글라이콜,카프릴릴글라이콜,프룩토올리고사카라이드,프룩토오스,에틸헥실글리세린,알란토인,옥탄다이올,토코페롤,징크락테이트,징크피씨에이,스쿠알란,알루미늄수크로오스옥타설페이트,유채스테롤,콜레스테롤,피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트,폴리글리세릴-10올리에이트,소듐서팩틴,셀룰로오스,하이드로제네이티드레시틴,마데카소사이드,다이소듐이디티에이",클렌징티슈/패드
마녀공장,마녀공장 블랙헤드 퓨어 클렌징 오일 킬패드 기획 50매 (+10매 증정),모든 피부용,"정제수, 에틸헥실팔미테이트, 돌콩오일, 솔베스-30테트라올리에이트 , 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 소듐스위트아몬드암포아세테이트, 글리세릴카프릴레이트, 스타아니스추출물, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 글루코노락톤, 달맞이꽃오일, 동백나무씨오일, 바바수씨오일, 스쿠알란, 시트릭애씨드, 쌀겨오일, 아르간커넬오일, 아이소아밀라우레이트, 카프릴로일살리실릭애씨드, 버지니아풍년화수, 티트리잎수, 포도씨오일, 유럽개암씨오일, 올리브오일, 일랑일랑꽃오일, 황금추출물, 토코페롤, 데실글루코사이드, 말토덱스트린, 하이드롤라이즈드아보카도단백질, 해바라기씨오일, 와일드제라늄오일, 다이프로필렌글라이콜, 다시마추출물, 비누풀잎추출물, 올리브껍질오일, 식물성오일, 코코-베타인, 효모발효여과물, 감나무잎추출물, 포도추출물, 녹차추출물, 잇꽃꽃추출물, 커피콩추출물, 호장근뿌리추출물, 밤껍질추출물, 초피나무열매추출물, 은행나무잎추출물 , 프로판다이올, 병풀추출물, 살리실릭애씨드, 장미꽃오일, 레몬수, 에틸헥산다이올, 겨우살이추출물, 쌀발효여과물, 에틸헥실글리세린, 대추나무잎추출물, 락토바실러스발효물, 시트로넬올, 리날룰",클렌징티슈/패드
라운드랩,[간편쓱싹] 라운드랩 1025 독도 클렌징 티슈 30매,모든 피부용,"정제수, 메틸프로판다이올, 다이프로필렌글라이콜,  폴리글리세릴-6카프릴레이트, 해수, 소듐하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 알란토인, 다이포타슘글리시리제이트, 판테놀, 말토덱스트린, 소듐메타바이설파이트, 프로테아제, 폴리글리세릴-4카프레이트, 소듐시트레이트, 하이드록시아세토페논, 데실렌글라이콜, 라우릴피리디늄클로라이드, 레불리닉애씨드, 소듐레불리네이트, 다이소듐이디티에이, 1,2-헥산다이올, 시트릭애씨드",클렌징티슈/패드
코스알엑스,코스알엑스 퓨어 핏 시카 약산성 클렌징 패드 100매,모든 피부사용,"정제수, 아이소프로필미리스테이트, 메틸프로판다이올, 폴리글리세릴-6카프릴레이트, 판테놀, 베타인, 알란토인, 병풀뿌리추출물, 프랑스해안송껍질추출물, 에틸헥실글리세린, 세틸피리디늄클로라이드 , 카프릴릴글라이콜, 코카미도프로필피지-다이모늄클로라이드포스페이트, 시트릭애씨드, 소듐시트레이트, 로즈마리잎오일, 병풀잎추출물, 하이드로제네이티드포스파티딜콜린, 카프릴릭/카프릭트라이글리세라이드, 수크로오스스테아레이트, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 병풀추출물, 콜레스테롤, 마데카소사이드",클렌징티슈/패드
비페스타,비페스타 클렌징 티슈 브라이트닝 트리플 기획(46매X3),메이크업 딥 클렌징은 물론 피부 각질까지 한번에 제거하는 클렌징 티슈  ,"정제수 , 에탄올 , 글리세린 , 피이지-7글리세릴코코에이트 , 피이지-6카프릴릭/카프릭글리세라이즈 , 페녹시에탄올 , 메틸파라벤 , 폴리글리세릴-3카프릴레이트 , 폴리글리세릴-6다이카프레이트 , 소듐시트레이트 , 소듐스테아로일글루타메이트 , 다이소듐이디티에이 , 시트릭애씨드 , 락틱애씨드 , 다이소듐아스코빌설페이트",클렌징티슈/패드
비페스타,비페스타 클렌징 티슈 모이스트 더블기획 (46매+46매),메이크업을 한번에 제거하는 촉촉한 클렌징 티슈  ,"정제수, 에탄올, 글리세린, 피피지-75-피이지-300핵실렌글라이콜, 피이지-7글리세릴코코에이트, 피이지-6카프릴릭/카프릭글리세라이드, 피이지-20글리세릴디이소스테아레이트, 페녹시에탄올, 메칠파라벤, 소듐스테아로일글루타메이트, 소듐시트레이트, 디소듐이디티에이, 시트릭애씨드, 디하이드록시프로필알지닌에이치씨엘, 피이지-6, 피이지-32",클렌징티슈/패드
비알티씨,[NEW] BRTC 모공 클렌징패드 80매 ,모든 피부용,"정제수, 글리세레스-25피씨에이아이소스테아레이트, 해수, 밤부사 불가리스수, 하이드롤라이즈드산호, 하이드롤라이즈드콜라겐, 로즈힙열매오일, 올리브오일, 소듐하이알루로네이트, 자작나무수액, 에델바이스캘러스배양추출물, 인동덩굴꽃추출물, 스피룰리나 플라텐시스추출물, 라벤더추출물, 클레리추출물, 히아신스전초추출물, 마트리카리아꽃/잎추출물, 보리지추출물, 수레국화꽃추출물, 에틸헥실글리세린, 병풀추출물, 알로에베라잎추출물, 페퍼민트추출물, 유칼립투스잎추출물, 마트리카리아꽃추출물, 부틸렌글라이콜, 몽당잎모자반추출물, 페퍼민트잎추출물, 고삼뿌리추출물, 하수오뿌리추출물, 슈도알테로모나스발효추출물, 효모용해추출물, 쇠비름추출물, 프로폴리스추출물, 판테놀, 나이아신아마이드, 하이드로제네이티드레시틴, 토코페릴석시네이트, 리놀레익애씨드, 글리세릴올리에이트, 피리독신에이치씨엘, 폴릭애씨드, 바이오틴, 사이아노코발아민, 베타-카로틴, 소듐아스코빌포스페이트, 브로콜리추출물, 글리세린, 1,2-헥산다이올, 라벤더오일, 세틸피리디늄클로라이드, 소듐시트레이트, 시트릭애씨드, 다이소듐이디티에이",클렌징티슈/패드
나이팅게일,나이팅게일 데일리더마 클렌징패드 마일드 (70매),모든피부용,"정제수,디프로필렌글라이콜,올리브오일피이지-7에스터,피이지-6카프릴릭/카프릭글리세라이드,1,2-헥산디올,소듐하이알루로네이트,사카라이드아이소머레이트,라벤더추출물,클라리추출물 ,히아신스추출물,캐모마일꽃/잎추출물,보리지추출물,바이오사카라이드검-4,수레국화꽃추출물,자몽껍질오일,부틸렌글라이콜,에칠헥실글리세린,하이드록시아세토페논,디소듐이디티에이 ,소듐시트레이트 ,시트릭애씨드",클렌징티슈/패드
케어존,케어존 닥터솔루션 클렌징 티슈 60매,모든피부용,"정제수,디프로필렌글라이콜,피이지-7카프릴릭/카프릭글리세라이드,에탄올,글리세린,피이지-15글리세릴이소스테아레이트,글리세레스-26,세테아릴이소노나노에이트,세테아릴알코올,세테아레스-12,세테아레스-20,글리세릴스테아레이트,세틸팔미테이트,코세스-7,피피지-1-피이지-9라우릴글라이콜에텔,피이지-40하이드로제네이티드캐스터오일,코코-글루코사이드,글리세릴올리에이트,폴리메칠실세스퀴옥산 ,디메치콘,피이지-40스테아레이트,이소헥사데칸,세테아릴메치콘,스테아레스-2,스테아레스-21,체이스트트리추출물,레시틴,카프릴릭/카프릭트리글리세라이드,토코페롤,아스코빌테트라이소팔미테이트,사이클로덱스트린,트리소듐이디티에이,메칠파라벤,에칠파라벤,메칠이소치아졸리논,향료
",클렌징티슈/패드
