Text,Text1,Text2,Text3,Text4
AHC,AHC 콜라 쥬비네이션 리프트4 트리트먼트 에멀젼 100ml ,모든 피부용,"정제수, 글리세린, 에틸헥실스테아레이트, 하이드로제네이티드폴리(C6-14올레핀), 베타인, 시어버터, 폴리글리세릴-3다이스테아레이트, 1,2-헥산다이올, 폴리메틸실세스퀴옥세인, 비닐다이메티콘, 글리세릴스테아레이트, 하이드록시아세토페논, 향료, 카보머, 트로메타민, 글리세릴스테아레이트시트레이트, 에틸헥실글리세린, 소듐스테아로일글루타메이트, 아데노신, 폴리글리세릴-10라우레이트, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 토코페롤, 부틸렌글라이콜, 프로판다이올, 알루미늄/마그네슘하이드록사이드스테아레이트, 바오밥나무펄프추출물, 펜틸렌글라이콜, 콜라겐, 기가르티나 스텔라타추출물, 소듐벤조에이트, 잔탄검, 포타슘솔베이트, 올리고펩타이드-1, 베타-알라닐하이드록시프롤릴다이아미노부티로일벤질아마이드, 헥사펩타이드-11, 아세틸테트라펩타이드-9",로션
더후,더후 공진향 탄력 에멀젼 110ml,모든피부용,"정제수*, 다이메티콘, 글리세린, 부틸렌글라이콜*, 다이프로필렌글라이콜, 1,2-헥산다이올*, 하이드로제네이티드레시틴, 카프릴릭/카프릭트라이글리세라이드, 마카다미아씨오일, 트라이에틸헥사노인, 메틸트라이메티콘, 판테놀, 하이드로제네이티드폴리아이소부텐, 글리세릴스테아레이트, 피이지-100스테아레이트, 피이지-5글리세릴스테아레이트, 변성알코올, 베헤닉애씨드, 스테아릭애씨드, C14-22알코올, 스쿠알란, 베헤닐알코올, 락토바실러스/콩발효추출물, 스테아릴알코올, 쿠푸아수씨버터, 카보머, 효모/감자추출물발효여과물, 효모/보리씨발효여과물, 아라키딜글루코사이드, 시어버터, 미리스틱애씨드, 아데노신, 피이지-10피토스테롤, 폴리실리콘-11, 글라이코리피드, 세라마이드엔피, 콜레스테롤, 천문동뿌리추출물*, 바이오사카라이드검-1, 각시둥굴레뿌리줄기/뿌리추출물, 하수오뿌리추출물, 알지닌*, 밀리타리스동충하초추출물, 동충하초추출물, 글루타믹애씨드*, 산수유열매추출물*, 참당귀뿌리추출물*, 타임추출물*, 카프릴릴글라이콜, 데실글루코사이드, 홍삼추출물, 에틸헥실글리세린*, 인삼추출물, 글라이코프로테인*, 토코페롤, 영지버섯추출물*, 트로메타민, 트라이소듐이디티에이, 티타늄디옥사이드 (CI 77891), 마이카, 적색산화철, 향료, 제라니올, 리날룰, 리모넨, 시트로넬올
",로션
설화수,[설화수 6종 선착순]설화수 자음유액 125ml,모든피부,"정제수, 부틸렌글라이콜, 하이드로제네이티드폴리(C6-14올레핀), 옥틸도데실미리스테이트, 글리세린, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 세틸에틸헥사노에이트, 메도우폼씨오일, 하이드로제네이티드식물성오일, 세테아릴알코올, 1,2-헥산다이올, 글리세릴스테아레이트, 망고씨버터, 다이메티콘, 글리세릴스테아레이트시트레이트, 스테아릭애씨드, 팔미틱애씨드, 대추추출물, 프로판다이올, 꿀, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카보머, 시어버터, 글리세릴카프릴레이트, 트로메타민, 에틸헥실글리세린, 향료, 다이소듐이디티에이, 에탄올, 리모넨, 쇠비름추출물, 참마뿌리추출물, 산사나무열매추출물, 수선화비늘줄기추출물, 소듐하이알루로네이트, 솔비탄아이소스테아레이트, 폴리솔베이트60, 리날룰, 베타-글루칸, 낫토검, 칡꽃/잎/줄기추출물, 뽕나무잎추출물, 지황뿌리추출물, 감초뿌리추출물, 시트로넬올, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 미리스틱애씨드, 아라키딕애씨드, 둥굴레뿌리줄기추출물, 시트랄, 제라니올, 연꽃추출물, 티비에이치큐, 토코페롤",로션
멜린앤게츠,멜린앤게츠 비타민 E 페이스 모이스쳐라이저 118ml,모든 피부 타입 ,"정제수, 다이메티콘, 펜틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 글리세릴스테아레이트, 비스-다이글리세릴폴리아실아디페이트-1, 타피오카전분, 세틸알코올, 글라이콜스테아레이트, 판테놀, 폴리글리세릴-10라우레이트, 1,2-헥산다이올, 카프릴릴글라이콜, 포타슘세틸포스페이트, 토코페릴아세테이트(0.5%), 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 소듐피씨에이, 알란토인, 비사보롤, 벤질알코올, 소듐하이드록사이드, 사과추출물, 살리실릭애씨드, 소듐파이테이트, 오르메니스 물티카울리스오일, 소듐하이알루로네이트",로션
다슈,다슈 보이 파란 수분초 올인원 150ml 기획 (+수분크림 50ml),■모든 피부 타입 .,"""올인원
정제수, 부틸렌글라이콜, 글리세린, 카프릴릴메티콘, 나이아신아마이드, 벤질글라이콜, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 세테아릴올리베이트, 솔비탄올리베이트, 녹두추출물, 프로판다이올, 솔비탄올리에이트, 카프릴릴/카프릴글루코사이드, 에틸헥실글리세린, 1,2-헥산다이올, 아데노신, 다이소듐이디티에이, 바다포도추출물, 알란토인, 올레라케아아크멜라추출물, 라벤더꽃추출물, 보리지추출, 수레국화꽃추출물, 마트리카리아꽃추출물, 클레리추출물, 히아신스전초추출물, 돌나물추출물(50ppm), 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨

수분크림
정제수,스쿠알란,부틸렌글라이콜,글리세린,부틸렌글라이콜다이카프릴레이트/다이카프레이트,1,2-헥산다이올,하이드로제네이티드폴리(C6-14올레핀),베타인,하이드록시아세토페논,아보카도오일,소듐하이알루로네이트,라벤더꽃추출물,클레리추출물,히아신스전초추출물,마트리카리아꽃추출물,보리지추출물,수레국화꽃추출물,돌나물추출물(100ppm),해수,하이드롤라이즈드소듐하이알루로네이트,하이알루로닉애씨드,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드하이알루로닉애씨드,세테아릴알코올,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,포도씨오일,알지닌,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,세테아릴올리베이트,솔비탄올리베이트,하이드로제네이티드레시틴,다이포타슘글리시리제이트,에틸헥실글리세린,카프릴릴글라이콜""
",올인원
다슈,다슈 보이 파란 수분초 로션 150ml 기획 (+수분크림 50ml),■모든 피부 타입,"""로션
정제수, 부틸렌글라이콜, 글리세린, 아이소노닐아이소노나노에이트, 베타인, 스쿠알란, 하이드로제네이티드폴리(C6-14올레핀), 세테아릴올리베이트, 다이프로필렌글라이콜, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 솔비탄올리베이트, 하이드록시아세토페논, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카프릴릴글라이콜, 에틸헥실글리세린, 솔비탄아이소스테아레이트, 다이소듐이디티에이, 1,2-헥산다이올, 알란토인, 해수, 클레리추출물, 히아신스전초추출물, 라벤더꽃추출물, 보리지추출물, 마트리카리아꽃추출물, 수레국화꽃추출물, 다이포타슘글리시리제이트, 글라이코스핑고리피드, 글라이코리피드, 토코페롤, 돌나물추출물(1ppm), 소듐하이알루로네이트, 에틸헥산다이올, 하이드록시프로필트라이모늄하이알루로네이트, 쑥잎추출물, 티트리추출물, 약모밀추출물, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트

수분크림
정제수,스쿠알란,부틸렌글라이콜,글리세린,부틸렌글라이콜다이카프릴레이트/다이카프레이트,1,2-헥산다이올,하이드로제네이티드폴리(C6-14올레핀),베타인,하이드록시아세토페논,아보카도오일,소듐하이알루로네이트,라벤더꽃추출물,클레리추출물,히아신스전초추출물,마트리카리아꽃추출물,보리지추출물,수레국화꽃추출물,돌나물추출물(100ppm),해수,하이드롤라이즈드소듐하이알루로네이트,하이알루로닉애씨드,소듐하이알루로네이트크로스폴리머,하이드롤라이즈드하이알루로닉애씨드,세테아릴알코올,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,포도씨오일,알지닌,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,세테아릴올리베이트,솔비탄올리베이트,하이드로제네이티드레시틴,다이포타슘글리시리제이트,에틸헥실글리세린,카프릴릴글라이콜""
",로션
라끄베르,라끄베르 옴므 리차지 시카 올인원 에센스 150ml 1+1 기획,모든피부용,"정제수, 나이아신아마이드, 1,2-헥산다이올, 헥실데실에틸헥사노에이트, 글리세릴스테아레이트, 하이드로제네이티드폴리데센, 피이지-40스테아레이트, 펜타에리스리틸테트라에틸헥사노에이트, 프로판다이올, 판테놀(5000 ppm), 글리세린, 세테아릴알코올, 트라이에틸헥사노인, 다이메티콘, 솔비탄스테아레이트, 트로메타민, 카보머, 마카뿌리추출물, 피이지-8, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 변성알코올, 아데노신, 부틸렌글라이콜, 카프릴릴글라이콜, 트라이소듐이디티에이, 솔비톨, 소듐폴리아크릴레이트, 베타-글루칸, 병풀잎추출물(10 ppm), 귤껍질추출물, 조류추출물, 페녹시에탄올, 포타슘솔베이트, 향료, 리날룰, 리모넨, 벤질벤조에이트, 알파-아이소메틸아이오논",올인원
라끄베르,라끄베르 옴므 리차지 올인원 에센스 150ml 1+1 기획,모든피부용,"정제수, 글리세린, 1,2-헥산다이올, 다이프로필렌글라이콜, 에틸아이소스테아레이트, 글리세레스-26, 나이아신아마이드, 비스-피이지-18메틸에터다이메틸실레인, 하이드로제네이티드폴리데센, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 마카뿌리추출물, 잔탄검, 변성알코올, 아데노신, 트라이소듐이디티에이, 솔비톨, 귤껍질추출물, 조류추출물, 페녹시에탄올, 포타슘솔베이트, 향료, 리날룰, 리모넨, 벤질벤조에이트, 알파-아이소메틸아이오논",올인원
비욘드,비욘드 엔젤아쿠아 보습 장벽 로션 200ml,모든피부용,"정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 펜타에리스리틸테트라에틸헥사노에이트, 2,3-부탄다이올, 세테아릴알코올, 시어버터, 판테놀, 하이드로제네이티드에틸헥실올리베이트, 폴리글리세릴-4카프레이트, 솔비탄스테아레이트, 메틸글루코오스세스퀴스테아레이트, 글리세릴스테아레이트, 팔미틱애씨드, 트로메타민, 카보머, 스테아릭애씨드, 코코-카프릴레이트/카프레이트, 트라이헵타노인, 하이드로제네이티드올리브오일불검화물, 토코페릴아세테이트, 향료, C9-12알케인, 세테아릴올리베이트, 다이리놀레익애씨드/부테인다이올코폴리머, 솔비탄올리베이트, 잔탄검, 부틸렌글라이콜, 트라이소듐이디티에이, 하이드록시에틸셀룰로오스, 스쿠알란, 캐스터오일/아이피디아이코폴리머, 전호추출물, 마데카소사이드, 포도덩굴수액, 가시대나무수액, 자작나무수액, 하늘타리뿌리추출물, 하이드롤라이즈드소듐하이알루로네이트, 다이소듐포스페이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 소듐포스페이트, 개똥쑥추출물, 님잎추출물, 녹차추출물, 펜틸렌글라이콜, 세라마이드엔피, 피토스핑고신, 에틸헥실글리세린, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 수용성프로테오글리칸, 리모넨, 리날룰, 시트랄",로션
오브제,오브제 모이스처 올인원 로션 200ml,모든피부타입,"정제수, 세틸에틸헥사노에이트, 글리세린, 나이아신아마이드, 프로판다이올, 세테아릴알코올, 폴리글리세린-3, 다이프로필렌글라이콜, 하이드록시아세토페논, 다이메티콘, 카프릴릴글라이콜, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 올레익애씨드, 아데노신, 다이소듐이디티에이, 솔비탄아이소스테아레이트, 알란토인, 판테놀, 글리세릴글루코사이드, 하이드로제네이티드레시틴, 부틸렌글라이콜, 스테아릭애씨드, 다이포타슘글리시리제이트, 1,2-헥산다이올, 소듐하이알루로네이트, 세라마이드엔피, 라벤더꽃추출물, 보리지추출물, 수레국화꽃추출물, 클레리추출물, 베타-글루칸, 히아신스전초추출물, 마트리카리아꽃추출물, 세라마이드엔에스, 에틸헥실글리세린, 콜레스테롤, 피토스핑고신, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트, 세라마이드에이피, 펜틸렌글라이콜, 세라마이드에이에스, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트, 세라마이드이오피
",올인원
바이오힐보,[NEW] 바이오힐보 프로바이오덤 3D 리프팅 에멀전 150ml,모든 피부용,"정제수, 락토바실러스발효용해물, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 옥틸도데실미리스테이트, 카프릴릴메티콘, 하이드로제네이티드폴리(C6-14올레핀), 베타인, 락토바실러스발효물, 프룩토올리고사카라이드, 프룩탄, 이눌린, 판테놀, 베타-글루칸, 아데노신, 사포닌, 수용성프로테오글리칸, 노나펩타이드-1, 아세틸테트라펩타이드-9, 아세틸테트라펩타이드-5, 아세틸헥사펩타이드-1, 아세틸헥사펩타이드-8, 팔미토일트라이펩타이드-8, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 카퍼트라이펩타이드-1, 트라이펩타이드-1, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 팔미토일트라이펩타이드-5, 팔미토일펜타펩타이드-4, 팔미토일헥사펩타이드-12, 펜타펩타이드-3, 헥사펩타이드-9, 올리고펩타이드-2, 참마뿌리추출물, 펜틸렌글라이콜, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세릴스테아레이트, 세틸에틸헥사노에이트, 비스-다이글리세릴폴리아실아디페이트-2, 카프릴릭/카프릭트라이글리세라이드, 비닐다이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 팔미틱애씨드, 스테아릭애씨드, 다이메티콘올, 에틸헥실글리세린, 카보머, 잔탄검, 하이드로제네이티드채종유, 트로메타민, 솔비탄아이소스테아레이트, 말토덱스트린, 프로판다이올, 알진, 바이오사카라이드검-4, 세테아릴글루코사이드, 세테아릴알코올, 소듐폴리아크릴레이트, 소듐스테아로일글루타메이트, 토코페롤, 미네랄솔트, 하이드롤라이즈드옥수수전분, 소듐포스페이트, 카프릴릴글라이콜, 수크로오스, 덱스트란, 다이소듐포스페이트, 향료",로션
라로제,라로제 모이스춰라이징 토닉로션 200ml (멀티토너),모든피부용,"정제수, 다마스크장미꽃수, 프로판다이올, 펜틸렌글라이콜, 이눌린, 글리세린, 향료, 테트라소듐글루타메이트다이아세테이트, 씨솔트, 캐모마일꽃수, 소듐벤조에이트, 시트릭애씨드, 허니서클꽃추출물, 포타슘솔베이트, 실리카, 리날룰",로션
식물나라,식물나라 뽀얀쌀 맑은톤 로션 300mL,■ 모든 피부용,"정제수, 글리세린, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 1,2-헥산다이올, 글리세레스-26, 세틸에틸헥사노에이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 하이드로제네이티드폴리데센, 베타인, 부틸렌글라이콜, 글리세릴스테아레이트, 판테놀, 카보머, 세테아릴알코올, 트로메타민, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 에틸헥실글리세린, 소듐하이알루로네이트, 쌀추출물, 소듐파이테이트, 솔비탄아이소스테아레이트, 바이오사카라이드검-1, 풀루란, 프룩토올리고사카라이드, 베타-글루칸, 말토덱스트린, 매스틱검, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트, 하이알루로닉애씨드, 포타슘하이알루로네이트",로션
비욘드,비욘드 엔젤아쿠아 포맨 올인원 에센스 더블기획 (200mlX2입)(비건),모든피부용,"정제수, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 폴리메틸실세스퀴옥세인, 베타인, C15-19알케인, 판테놀, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 슈도알테로모나스발효추출물, 포도덩굴수액, 가시대나무수액, 자작나무수액, 하늘타리뿌리추출물, 개똥쑥추출물, 님잎추출물, 녹차추출물, 카프릴릴글라이콜, 다이카프릴릴에터, 다이카프릴릴카보네이트, 카프릴릭/카프릭트라이글리세라이드, 펜타에리스리틸테트라에틸헥사노에이트, 펜타에리스리틸테트라아이소스테아레이트, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 카보머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아데노신, 토코페롤, 트라이소듐이디티에이, 트로메타민",올인원
플라스킨,플라스킨 흰두유 릴리프 단백질 로션 150ml,모든 피부용,"소이밀크추출물, 귀리단백질추출물, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 정제수, 베타인, 시어버터, 폴리글리세릴-3다이스테아레이트, 하이드록시에틸우레아, C9-12알케인, 카보머, 알지닌, 다이메티콘올, 에틸헥실글리세린, 마카다미아씨오일, 잔탄검, 글리세릴스테아레이트시트레이트, C13-14알케인, 다이소듐이디티에이, 바이오사카라이드검-1, 하이드롤라이즈드콩단백질",로션
랩시리즈,랩시리즈 올인원 트리트먼트 50ml 1+1 기획 (2402),모든 피부 타입용,"정제수 , 부틸렌글라이콜 , 스쿠알란 , 프로필렌글라이콜디카프릴레이트/디카프레이트 , 글리세릴스테아레이트에스이 , 메칠메타크릴레이트크로스폴리머 , 하이드로제네이티드레시틴 , 옥틸도데실네오펜타노에이트 , 나일론-12 , 슈크로오스 , 갈고리가시우무추출물 , 겔리디엘라 아세로사추출물 , 희첨추출물 , 호장근추출물 , 슈가켈프추출물 , 포도씨추출물 , 로즈마리추출물 , 호프추출물 , 탄제린껍질추출물 , 석류즙 , 에칠비스이미노메칠구아이아콜망가니스클로라이드 , 아세틸글루코사민 , 아세틸헥사펩타이드-8 , 리놀레닉애씨드 , 소듐하이알루로네이트 , 디메치콘 , 카페인 , 리놀레익애씨드 , 글리세린 , 효모추출물 , 폴리아크릴아마이드 , C13-14이소파라핀 , 포타슘스테아레이트 , 라우레스-7 , 노르디하이드로구아이아레틱애씨드 , 사이클로덱스트린 , p-아니식애씨드 , 향료 , 디소듐이디티에이 , 페녹시에탄올 [ILN39639] *제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",올인원
랩시리즈,랩시리즈 데일리 레스큐 페이스 로션 50ml 기획 (+페이스로션 20ml) (2402),모든 피부 타입용,"정제수,나이아신아마이드,옥틸도데칸올,글리세린,에틸렌/아크릴릭애씨드코폴리머,비스-피이지-18메틸에터다이메틸실레인,부틸렌글라이콜,인삼추출물 (0.025%),무수카페인,팔미토일헥사펩타이드-12,아스코빌글루코사이드,아세틸헥사펩타이드-8,테트라헥실데실아스코베이트,녹차추출물,제주진득찰추출물,보리추출물,당밀추출물,만주자작나무껍질추출물,유청단백질,알로에베라잎즙가루,다이포타슘글리시리제이트,조류추출물,밀배아추출물,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,소듐하이알루로네이트,토코페릴아세테이트,글리세릴폴리메타크릴레이트,씨휩추출물,아세틸글루코사민,다이메티콘,스쿠알란,피이지-8,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,실리카,소듐하이드록사이드,카프릴릴글라이콜,말토덱스트린,향료,다이소듐이디티에이,비에이치티,포타슘솔베이트,페녹시에탄올,마이카,티타늄디옥사이드 *제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",로션
리얼베리어,리얼베리어 익스트림 로션 150ml 기획 (+50ml),모든피부용,"정제수, 글리세린, 프로판다이올, 카프릴릭/카프릭트라이글리세라이드, 솔비탄스테아레이트, 펜타에리스리틸스테아레이트/카프레이트/카프릴레이트/아디페이트, 글리세릴스테아레이트, 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이, 부틸렌글라이콜, 다이메티콘, 토코페롤, 카보머, 알지닌, 알란토인, 잇꽃씨오일, 판테놀, 솔비탄라우레이트, 해바라기씨오일, 소듐하이알루로네이트, 하이드록시에틸셀룰로오스, 아세틸다이펩타이드-1세틸에스터, 광곽향오일, 살비아오일, 소두구씨오일, 다이하이드록시아이소프로필팔모일팜아마이드, 마데카소사이드, 비스-카프릴로일옥시팔미타미도아이소프로판올, 스테아릭애씨드, 엑토인, 피토스테롤, 캐모마일꽃오일, 콘민트오일, 자일리틸글루코사이드, 안하이드로자일리톨, 멕시칸주니퍼오일, 자일리톨, 글루코오스, 아세틸헵타펩타이드-4, 1,2-헥산다이올, 카프릴릴글라이콜
",로션
닥터자르트,닥터자르트 포어레미디 스무딩 프라이머 (본품30ml+15ml 추가 증정)(단품/기획),모든피부용도,"정제수, 부틸렌글라이콜, 세테아릴에틸헥사노에이트, 1,2-헥산다이올, 판테놀, 하이드로제네이티드식물성오일, 베헤닐알코올, 폴리아크릴레이트크로스폴리머-6, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 잔탄검, 세테아릴알코올, 스테아릭애씨드, 알란토인, 에틸헥실글리세린, 아데노신, 스피어민트잎오일, 페퍼민트오일, 글라이코프로테인, 마그네슘아스파테이트, 징크글루코네이트, 카퍼글루코네이트, 알루미늄스테아레이트, 알루미늄미리스테이트, 알루미늄하이드록사이드, 폴리솔베이트60, 솔비탄아이소스테아레이트, 판토락톤, t-부틸알코올, 리튬마그네슘소듐실리케이트, 펜틸렌글라이콜, 유칼립투스잎오일, 다이소듐이디티에이, 글루코노락톤, 마이카, 티타늄디옥사이드, 크로뮴하이드록사이드그린, 크로뮴옥사이드그린 ",로션
닥터지,[한정기획] 닥터지 레드 블레미쉬 포 맨 올인원 크림 기획세트,모든 피부용 (민감 피부),"정제수, 프로판다이올, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 메틸프로판다이올, 트라이에틸헥사노인, 나이아신아마이드, 아라키딜알코올, 판테놀, 비닐다이메티콘, 베헤닐알코올, 1,2-헥산다이올, 글리세릴스테아레이트에스이, 포타슘세틸포스페이트, 폴리글리세릴-2스테아레이트, 아라키딜글루코사이드, 글리세릴글루코사이드, 폴리아크릴레이트크로스폴리머-6, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카프릴릴글라이콜, 세테아릴올리베이트, 세테아릴알코올, 글리세릴스테아레이트, 스테아릴알코올, 솔비탄올리베이트, 하이드로제네이티드레시틴, 글리세린, 토코페롤, 에틸헥실글리세린, 프룩탄, 세라마이드엔피, 아데노신, 글루코노락톤, 다이소듐이디티에이, 글루코오스, 폴리글리세릴-3다이스테아레이트, 콜레스테롤, 병풀추출물, 팔미틱애씨드, 글리세릴스테아레이트시트레이트, 다이펩타이드-2, 마데카소사이드, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 벤질글라이콜, 하이드롤라이즈드글라이코사미노글리칸, 스테아릭애씨드, 미리스틱애씨드, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트",올인원
아이오페,[단독기획] 아이오페 맨 프로 레티놀 올인원 120ml 기획 (+30ml),주름과 피부 톤을 전문적으로 개선해주는 간편한 남성 전용 레티놀 올인원 에센스,"정제수@부틸렌글라이콜@다이카프릴릴카보네이트@글리세린@메틸트라이메티콘@나이아신아마이드@1,2-헥산다이올@하이드로제네이티드폴리(C6-14올레핀)@세테아릴알코올@글리세릴스테아레이트@스테아릭애씨드@팔미틱애씨드@아크릴레이트/C10-30알킬아크릴레이트크로스폴리머@하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머@트로메타민@돌콩오일@향료@해바라기씨오일@실리카@글리세릴카프릴레이트@소듐스테아로일글루타메이트@하이드로제네이티드레시틴@하이드록시프로필스타치포스페이트@다이소듐이디티에이@에틸헥실글리세린@아데노신@폴리글리세릴-3메틸글루코오스다이스테아레이트@당근추출물@에칠아스코빌에텔@덱스트 린@레티놀@리모넨@솔비탄아이소스테아레이트@맥주효모추출물,리날룰@토코페롤@미리스틱애씨드@비에이치티@아라키딕애씨드@베타-카로틴@펜틸렌글라이콜@라우릭애씨드@카보머@아라비아고무나무검@프로필렌글라이콜알지네이트 * 함량 : 레티놀 504 IU/g &베타-카로틴 7.5 ppm",올인원
라운드랩,[화해1위] 라운드랩 포 맨 소나무 진정 시카 로션 200ml,모든피부용,"정제수,부틸렌글라이콜,글리세린,1,2-헥산다이올,다이프로필렌글라이콜,하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,하이드롤라이즈드치자추출물,하이드롤라이즈드맥아추출물,하이드롤라이즈드삼색제비꽃추출물,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,카카오씨추출물,녹차추출물,오카무라큰실말추출물,흰버드나무껍질추출물,커피콩추출물,베르가모트잎추출물,소나무잎추출물(1000.61ppm),데실글루코사이드,에틸헥실글리세린,카프릴로일살리실릭애씨드,병풀잎추출물(10.6ppm),프로판다이올,감자꽃추출물,병풀추출물(0.01ppm),글라이코프로테인(0.0002ppm),아시아티코사이드(0.00001ppm),아시아틱애씨드(0.00001ppm),마데카소사이드(0.00001ppm),마데카식애씨드(0.00001ppm),덱스트린,하이드로제네이티드레시틴,에틸헥실팔미테이트,세틸에틸헥사노에이트,트로메타민,폴리글리세릴-10올리에이트,다이소듐이디티에이,카보머",로션
프리메라,[선크림증정] 프리메라 맨인더핑크 에이지 리페어 올인원 에센스 150ml 기획/단품,모든 피부,"정제수, 부틸렌글라이콜, 하이드로제네이티드폴리(C6-14올레핀),1,2-헥산다이올, 메도우폼씨오일, 글리세린, 스쿠알란, 락토바실러스발효용해물, 하이드로제네이티드레시틴, 향료, 콜레스테롤, 카라기난, 글리세릴카프릴레이트, 프로판다이올, 다이소듐이디티에이, 에틸헥실글리세린,아데노신, 에탄올, 말토덱스트린, 하이알루로닉애씨드, 콩폴리펩타이드,황금추출물, 사포닌, 약모밀추출물, 사철쑥추출물, 토코페롤, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트",올인원
