Text,Text1,Text2,Text3,Text4
"
						
						리얼베리어
					",[쿨링 수딩 크림] 리얼베리어 아쿠아 수딩 크림 100ml 기획 (+25ml),모든피부용,"정제수, 프로판다이올, 아이소헥사데칸, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 아이소도데케인, 1,2-헥산다이올, 캐모마일꽃추출물, 알지닌, 폴리글리세린-3, 판테놀, 다이메티콘, 블루탄지꽃오일, 카보머, C13-15알케인, 카프릴릴글라이콜, 글리세릴글루코사이드, 에리스리톨 , 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 아줄렌, 베르가모트오일, 마스티키나백리향꽃오일, 펜틸렌글라이콜, 리씨열매오일, 잔탄검, 스클레로튬검, 소듐파이테이트, 소듐하이알루로네이트, 자일리톨, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드하이알루로닉애씨드, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 아이비고드열매추출물, 베타-글루칸, 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이 , 피토스테롤, 리놀레익애씨드, 가지열매추출물, 알로에베라꽃추출물, 하이드롤라이즈드소듐하이알루로네이트, 홀리바질잎추출물, 참산호말추출물, 울금뿌리추출물, 시트랄, 리날룰, 리모넨",크림
"
						
						더바디샵
					",더바디샵 티트리 스킨 클리어링 하이드레이터 40ML,모든 피부 타입,"정제수,프로판디올,디카프릴릴에텔,베타인,변성알코올,소듐폴리아크릴레이트,글리세린,오스트레일리안레몬머틀잎추출물,티트리잎오일,벤질알코올,올리브오일,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,에칠헥실글리세린,소듐글루코네이트,소듐하이알루로네이트,잔탄검,살리실릭애씨드,알로에베라잎즙가루,호동씨오일,타피오카전분,토코페롤,시트릭애씨드,리모넨,해바라기씨오일,시트랄,리날룰,레몬향티트리오일
",크림
"
						
						후시다인
					",후시다인 더마 트러블 에이씨 카밍 스팟 젤,모든피부용,"정제수, 부틸렌글라이콜, 글리세린, 에톡시다이글라이콜, 메틸프로판다이올, 나이아신아마이드, 펜틸렌글라이콜, 프로판다이올, 푸시디움 코키네움발효용해추출여과물, 알바수련꽃추출물, 프로테아제, 클로렐라 불가리스추출물, 티트리잎추출물, 편백잎추출물, 오레가노잎추출물, 흰버드나무껍질추출물, 육계나무껍질추출물, 락토바실러스/콩발효추출물, 쇠비름추출물, 황금추출물, 하이드록시에틸셀룰로오스, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-10라우레이트, 살리실릭애씨드, 트로메타민, 1,2-헥산다이올, 판테놀, 글루코오스, 프룩토올리고사카라이드, 프룩토오스, 바이오사카라이드검-1, 에틸헥실글리세린, 4-터피네올, 소듐레불리네이트, 글리세릴카프릴레이트, 다이포타슘글리시리제이트, 석시닉애씨드, p-아니식애씨드, 소듐파이테이트, 베타-글루칸, 토코페롤, 잔탄검, 향료",크림
"
						
						피캄
					",[트러블/진정케어] 피캄 센텔라 트러블 스팟 15ml,민감성 피부를 포함한 모든 피부 타입,"정제수, 부틸렌글라이콜, 판테놀, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 마데카식애씨드(2970ppm), 아시아티코사이드(4510ppm), 아시아틱애씨드(3520ppm), 병풀추출물 (601ppm), 다이포타슘글리시리제이트, 카프릴로일살리실릭애씨드, 마그네슘알루미늄실리케이트, 셀룰로오스검, 아데노신, 파파야열매추출물, 양파추출물, 티트리추출물, 락토바실러스/히비스커스꽃발효여과물, 달맞이꽃꽃추출물, 당느릅나무뿌리추출물, 대왕소나무잎추출물, 칡뿌리추출물, 글라이코리피드, 글루코노락톤, 락틱애씨드, 살리실릭애씨드, 솔비탄올리에이트, 카프릴릴/카프릴글루코사이드, 알란토인, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리아이소부텐, 다이소듐이디티에이, 시트릭애씨드, 프로판다이올, 카프릴릴글라이콜, 펜틸렌글라이콜, 하이드록시아세토페논, 실리카, 트로메타민",크림
"
						
						비레디
					",[초장벽보습]비레디 시카페인 트러블리셋 크림 70ml 기획 (+크림20ml + 세럼15ml),모든피부,"편백수, 부틸렌글라이콜, 글리세린, 다이카프릴릴에터, 1,2-헥산다이올, 스쿠알란, 페닐트라이메티콘, 메틸트라이메티콘, 아이소노닐아이소노나노에이트, 베타인, C14-22알코올, 정제수, 세테아릴알코올, 세테아릴올리베이트, 스테아릴다이메티콘, 글리세릴스테아레이트, 솔비탄올리베이트, 피씨에이다이메티콘, 팔미틱애씨드, 스테아릭애씨드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, C12-20알킬글루코사이드, 소듐스테아로일글루타메이트, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 베헤닐알코올, 트로메타민, 잔탄검, 피토스테롤, 솔비탄아이소스테아레이트, 말라카이트추출물, 다이소듐이디티에이, 잇꽃꽃추출물, 덱스트린, 나이아신아마이드, 카페인, 세라마이드엔피, 토코페롤, 알지닌, 사이클로덱스트린, 하이드록시프로필사이클로덱스트린, 말토덱스트린, 시트릭애씨드",크림
"
						
						넘버즈인
					",[수딩진정]넘버즈인 1번 판토텐산 액티브 수딩크림 80ml+80ml 더블 기획,모든 피부 용,"정제수, 부틸렌글라이콜, 글리세린, 나이아신아마이드, 세틸에틸헥사노에이트, 다이카프릴릴카보네이트, 1,2-헥산다이올, 펜틸렌글라이콜, 비닐다이메티콘, 병풀추출물, 클로렐라 불가리스추출물, 도둑놈의지팡이뿌리추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 홀리바질잎추출물, 울금뿌리추출물, 알로에베라꽃추출물, 가지열매추출물, 참산호말추출물, 녹차추출물, 병풀잎추출물, 오카무라큰실말추출물, 흰버드나무껍질추출물, 약모밀추출물, 커피콩추출물, 베르가모트잎추출물, 소나무잎추출물, 알파-알부틴, 아르간커넬오일, 참깨오일, 사발팜열매추출물, 스페인감초뿌리추출물, 카프릴릴메티콘, 에리스리톨, 판테놀, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 다이메티콘올, 폴리메틸실세스퀴옥세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글루코오스, 트로메타민, 실리카, 프룩토올리고사카라이드, 프룩토오스, 에틸헥실글리세린, 소듐파이테이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 토코페롤, 데실글루코사이드, 판토테닉애씨드, 폴리글리세릴-4카프레이트, 폴리글리세릴-6카프릴레이트, 징크피씨에이, 메틸다이아이소프로필프로피온아마이드, 베타-시토스테롤, 잔탄검",크림
"
						
						디오디너리
					",디오디너리 내추럴 모이스처라이징 팩터스 + 베타 글루칸 30ml,피부 표면에 수분을 공급하는 가벼운 젤 타입 모이스처라이저 / 모든 피부 타,"정제수, 피피지-24-글리세레스-24, 프로판다이올, 베타인, 베타-글루칸, 알지닌, 글라이신, 알라닌, 세린, 프롤린, 트레오닌, 글루타믹애씨드, 라이신에이치씨엘, 글루코오스, 말토스, 프룩토오스, 트레할로오스, 자일리톨, 안하이드로자일리톨, 자일리틸글루코사이드, 소듐피씨에이, 피씨에이, 소듐락테이트, 우레아, 알란토인, 소듐하이알루로네이트, 포스포리피드, 스핑고리피드, 글리세린, 펜틸렌글라이콜, 아크릴레이트/C10-30알킬 아크릴레이트크로스폴리머, 소듐하이드록사이드, 소듐클로라이드, 소듐시트레이트, 시트릭애씨드, 토코페롤, p-아니식애씨드, 아미노메틸프로판올, 페녹시에탄올, 클로페네신",크림
"
						
						디오디너리
					",디오디너리 내추럴 모이스처라이징 팩터스 + 피토세라마이즈 30ml,더 풍부한 영양감을 선사하는 모이스처라이저 / 모든 피부 타,"정제수, 카프릴릭/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 아이소데실네오펜타노에이트, 글리세린, 프로판다이올, 폴리글리세릴-6폴리리시놀리에이트, 하이드로제네이티드식물성오일, 폴리글리세릴-2아이소스테아레이트, 아이소소바이드다이카프릴레이트, 다이스테아다이모늄헥토라이트, 피토스테릴카놀라글리세라이즈, 글라이코스핑고리피드, 글라이코리피드, 리놀레익애씨드, 올레익애씨드, 팔미틱애씨드, 스테아릭애씨드, 알지닌, 글라이신, 알라닌, 세린, 프롤린, 트레오닌, 글루타믹애씨드, 라이신에이치씨엘, 베타인, 자일리틸글루코사이드, 안하이드로자일리톨, 자일리톨, 글루코오스, 말토스, 프룩토오스, 트레할로오스, 소듐피씨에이, 피씨에이, 소듐락테이트, 우레아, 알란토인, 소듐하이알루로네이트, 레시틴, 트라이올레인, 다이메틸아이소소바이드, 펜틸렌글라이콜, 토코페롤, 하이드록시메톡시페닐데칸온, 시트릭애씨드, 트라이소듐에틸렌다이아민다이석시네이트, 마그네슘설페이트, 소듐클로라이드, 소듐하이드록사이드, 페녹시에탄올, 클로페네신.",크림
"
						
						에스트라
					",[수분크림] 에스트라 아토베리어365 하이드로 수딩크림 60ml 기획(+하이드로에센스25ml+선크림10ml),모든 피부용,"정제수, 프로판다이올, 글리세린, 페닐트라이메티콘, 메틸트라이메티콘, 1,2-헥산다이올, 트레할로오스, 다이카프릴릴카보네이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 하이드로제네이티드레시틴, 하이드로제네이티드폴리아이소부텐, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 세테아릴알코올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴카프릴레이트, 글리세릴스테아레이트, 트로메타민, 다이소듐이디티에이, 에틸헥실글리세린, 스테아릭애씨드, 팔미틱애씨드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 솔비탄아이소스테아레이트, 만니톨, 알지닌, 세린, 수크로오스, 피씨에이, 시트룰린, 글라이코젠, 히스티딘에이치씨엘, 알라닌, 토코페롤, 하이드록시프로필비스팔미타마이드엠이에이, 트레오닌, 글루타믹애씨드, 미리스틱애씨드, 아라키딕애씨드, 라이신에이치씨엘, 아크릴레이트/암모늄메타크릴레이트코폴리머, 콜레스테롤, 실리카",크림
"
						
						라운드랩
					",[민감진정] 라운드랩 소나무 진정 시카 크림 50ml 기획 (+10ml 증정),모든 피부용,"정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 소나무잎추출물 (10,020ppm), 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 에틸헥실글리세린, 카카오씨추출물, 인도멀구슬나무꽃추출물, 인도멀구슬나무잎추출물, 병풀추출물 (100.2ppm), 녹차추출물, 오카무라큰실말추출물, 흰버드나무껍질추출물, 커피콩추출물, 베르가모트잎추출물, 병풀잎추출물 (10.6ppm), 세테아릴알코올, 프로판다이올, 소듐폴리아크릴레이트, 세테아릴올리베이트, 솔비탄올리베이트, 글루코노락톤, 카프릴로일살리실릭애씨드, 덱스트린, 글라이코프로테인 (2.004ppm), 에틸헥실스테아레이트, 바이오사카라이드검-1, 아시아티코사이드 (0.1002ppm), 아시아틱애씨드 (0.1002ppm), 마데카소사이드 (0.1002ppm), 마데카식애씨드 (0.1002ppm), 데실글루코사이드, 솔비탄아이소스테아레이트, 하이드록시에틸셀룰로오스, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 트라이데세스-6, 다이소듐이디티에이",크림
"
						
						브링그린
					",[NEW] 브링그린 대나무 히알루 수분 크림 100mL더블기획,■ 모든 피부용,"■ 정제수, 글리세린, 아이소노닐아이소노나노에이트, 1,2-헥산다이올, 아이소도데케인, 부틸렌글라이콜, 클로렐라 불가리스추출물, 호호바에스터, 왕대수액, 소듐하이알루로네이트, 말라카이트추출물, 자일리틸글루코사이드, 자일리톨, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 백미꽃추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 왕대추출물, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 펜타에리스리틸테트라에틸헥사노에이트, 펜틸렌글라이콜, 글루코오스, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 트로메타민, 프룩토올리고사카라이드, 프룩토오스, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 판테놀, 에틸헥실글리세린, 소듐파이테이트, 안하이드로자일리톨, 토코페롤, 프로판다이올, 벤질글라이콜, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트",크림
"
						
						원진이펙트
					",원진이펙트 콜라겐 물방울 수분 크림 100g,모든 피부,"정제수, 글리세린, 프로판다이올, 다이메티콘, 1,2-헥산다이올, 나이아신아마이드, 아이소노닐아이소노나노에이트, 빙하수, 부틸렌글라이콜, 다이메티콘올, 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드글라이코사미노글리칸, 다이메틸실란올하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 수용성콜라겐, 콜라겐, 콜라겐아미노산, 하이드롤라이즈드콜라겐, 콜라겐추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 가지열매추출물, 다시마추출물, 당느릅나무뿌리추출물, 알로에베라꽃추출물, 알로에베라잎추출물, 제비꽃꽃추출물, 참마뿌리추출물, 홀리바질잎추출물, 울금뿌리추출물, 참산호말추출물, 아줄렌, 아데노신, 카보머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 알지닌, 다이소듐이디티에이, 에틸헥실글리세린
",크림
"
						
						닥터지
					",[모공탄력/바쿠치올]닥터지 레드 블레미쉬 바쿠치올 포어젯 크림 50ml 기획 (+세럼 5ml*4ea),모든 피부용,"정제수, 프로판다이올, 나이아신아마이드, 하이드로제네이티드에틸헥실올리베이트, 카프릴릭/카프릭트라이글리세라이드, 글리세린, C14-22알코올, 부틸렌글라이콜, 세테아릴올리베이트, 솔비탄올리베이트, 비닐다이메티콘, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 하이드로제네이티드폴리아이소부텐, 세테아릴알코올, 글리세릴스테아레이트, 하이드로제네이티드올리브오일불검화물, 하이드로제네이티드폴리(C6-14올레핀), C12-20알킬글루코사이드, 세틸팔미테이트, 솔비탄팔미테이트, 트레할로오스, 판테놀, 지치뿌리추출물, 소듐폴리아크릴레이트, 카프릴릴글라이콜, 소듐스테아로일글루타메이트, 하이드로제네이티드레시틴, 카보머, 에틸헥실올리베이트, 트로메타민, 잔탄검, 알란토인, 소듐아크릴레이트코폴리머, 아데노신, 에틸헥실글리세린, 다이소듐이디티에이, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 폴리글리세릴-4올리에이트, 구아검, 아가, 병풀잎추출물, 다이프로필렌글라이콜, 프룩토올리고사카라이드, 한련초추출물, 서양배추출물, 세틸에틸헥사노에이트, 서양송악잎/줄기추출물, 인도멀구슬나무잎추출물, 사과추출물, 비치스트로베리추출물, 인도멀구슬나무꽃추출물, 바쿠치올(10 ppm), 소듐하이알루로네이트크로스폴리머, 아이비고드열매추출물, 드럼스틱씨오일, 가지열매추출물, 하이드롤라이즈드콜라겐, 호호바씨오일, 소듐아스코빌포스페이트, 라벤더꽃추출물, 세라마이드엔피, 참산호말추출물, 울금뿌리추출물, 홀리바질잎추출물, 토코페롤, 콜레스테롤, 리놀레익애씨드, 팔미틱애씨드, 스쿠알란, 폴리글리세릴-10올리에이트, 소듐하이알루로네이트, 흰목이버섯폴리사카라이드, 사과세포배양추출물, 병풀추출물, 소듐디엔에이",크림
"
						
						구달
					",구달 흑당근 비타A 레티놀 탄력 아이크림 30ml,모든피부,"정제수, 해수, 글리세린, 다이프로필렌글라이콜, 세테아릴알코올, 다이카프릴릴에터, 1, 2-헥산다이올, 베헤닐알코올, 나이아신아마이드, 베타인, 비닐다이메티콘, 시어버터, 하이드로제네이티드폴리데센, 세테아릴올리베이트, 카프릴릭/카프릭트라이글리세라이드, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 폴리글리세린-3, 당근추출물(1,040ppm), 황벽나무껍질추출물, 병풀추출물, 약모밀추출물, 돌콩추출물, 하이드로제네이티드레시틴, 수용성콜라겐, 카놀라오일, 당근씨오일(0.4ppm), 소듐하이알루로네이트, 해바라기씨오일, 솔비탄올리베이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 폴리글리세릴-10스테아레이트, 폴리아크릴레이트-13, 에탄올, 글리세릴스테아레이트에스이, 하이드로제네이티드폴리아이소부텐, 잔탄검, 세테아릴글루코사이드, 판테놀, 에틸헥실글리세린, 다이메틸아이소소바이드, 콜레스테롤, 소듐스테아로일글루타메이트, 아데노신, 폴리글리세릴-10라우레이트, 에틸헥실팔미테이트, 다이소듐이디티에이, 세라마이드엔피, 솔비탄아이소스테아레이트, 레티놀(2,000IU), 엑토인, 하이드록시피나콜론레티노에이트, 에이치디아이/트라이메틸올헥실락톤크로스폴리머, 부틸렌글라이콜, 폴리비닐알코올, 토코페롤, 메틸프로판다이올, 프로판다이올, 카프릴릴글라이콜, 베타-글루칸, 글루타티온, 페닐프로판올, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 테트라하이드로피페린, 포타슘하이알루로네이트, 플로레틴, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 하이드록시프로필트라이모늄하이알루로네이트, 베타-카로틴, 토코페릴아세테이트, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트, 알지닌, 마데카소사이드, 아시아틱애씨드",아이크림
"
						
						피지오겔
					",[NEW] 피지오겔 DMT 스트레치 마크 튼살 크림 150ml,모든피부용,"정제수, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 펜틸렌글라이콜, 코코넛야자오일, 하이드로제네이티드레시틴, 시어버터, 하이드록시에틸셀룰로오스, 스쿠알란, 카보머, 잔탄검, 소듐카보머, 세라마이드엔피, 다이소듐포스페이트, 소듐포스페이트
",크림
"
						
						센텔리안24
					",[1+1기획] 센텔리안24 마데카 크림 타임 리버스 50ml 더블 기획(+15ml*2),모든 피부 타입,"정제수*, 다이프로필렌글라이콜*, 하이드로제네이티드폴리데센, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 글리세릴스테아레이트, 펜타에리스리틸테트라에틸헥사노에이트, 나이아신아마이드*, 사이클로헥사실록세인, 세틸알코올, 폴리글리세릴-6다이스테아레이트, 비닐다이메티콘, 다이카프릴릴에터, 병풀단백질추출물, 아시아티코사이드*, 아시아틱애씨드*, 마데카식애씨드(4,800 ppm)*, 병풀오일, 병풀아미노산, 마데카소사이드, 아스코빌아시아테이트, 병풀폴리펩타이드, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드병풀추출물, 병풀추출물, 병풀잎추출물*, 라케모사승마뿌리추출물*, 흰무늬엉겅퀴추출물*, 마카뿌리추출물*, 마카다미아씨오일*, 돌콩오일*, 하이드로제네이티드레시틴*, 소듐하이알루로네이트, 폴리글리세릴-10라우레이트, 스테아릴알코올, 비즈왁스, 소듐스테아로일글루타메이트, 판테놀, 자일리틸글루코사이드*, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 호호바에스터*, 안하이드로자일리톨*, 부틸렌글라이콜*, 폴리글리세릴-3비즈왁스, 1,2-헥산다이올*, 하이드록시아세토페논, 자일리톨*, 메틸프로판다이올*, 알란토인, 프로판다이올*, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물*, 잔탄검, 에톡시다이글라이콜*, 다이소듐이디티에이, 글루코오스*, 아데노신, 솔비탄아이소스테아레이트, 에틸헥실글리세린, 소듐라우레이트, 사이클로덱스트린*, 라우릭애씨드, 소듐폴리아크릴레이트, 피브이엠/엠에이코폴리머, 옥틸도데칸올*, 글라이코리피드*, 카페인*, C12-13파레스-9*, 콜라겐아미노산, 세라마이드엔피, 레스베라트롤*, 알지닌*, 글라이코젠, 엑토인, 타우린*, 하이드롤라이즈드엘라스틴, 레티놀*, 말토덱스트린*, 피토스핑고신, 수크로오스다이스테아레이트*, 소듐디엔에이, 사이아노코발아민*, 글라이신, 글루타믹애씨드, 해바라기씨왁스*, 폴리글리세린-3*, 토코페롤*, 쓴쑥추출물, 바닐라열매추출물, 올리브오일, 오렌지오일, 필리핀오렌지껍질오일, 라벤더오일, 베르가모트오일, 로즈마리잎오일, 오렌지껍질오일, 리씨열매오일, 연필향나무오일, 왕귤껍질오일, 아틀라스시다나무껍질오일, 센티드제라늄꽃오일, 커먼자스민오일, 마텔오일, 장미꽃오일, 갈바눔수지오일, 발삼코파이바수지, 리모넨, 리날룰, 시트랄 (*활성-TECATM)",크림
"
						
						AHC
					",AHC 콜라 쥬비네이션 리프트4 오버데이 나이트 트리트먼트밤 50ml ,모든 피부용 ,"정제수, 다이프로필렌글라이콜, 글리세린, 메틸트라이메티콘, 세테아릴알코올, 시어버터, 베헤닐알코올, 다이카프릴릴에터, 아라키딜알코올, 트라이올레인, 운데케인, 세테아릴올리베이트, 1,2-헥산다이올, 스테아릴알코올, 향료, 솔비탄올리베이트, 트라이데케인, 글리세릴다이올리에이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 아라키딜글루코사이드, 하이드록시아세토페논, 에틸헥실글리세린, 잔탄검, 아데노신, 다이소듐이디티에이, 폴리글리세릴-10라우레이트, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 토코페롤, 부틸렌글라이콜, 프로판다이올, 알루미늄/마그네슘하이드록사이드스테아레이트, 콜라겐, 펜틸렌글라이콜, 기가르티나 스텔라타추출물, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 테트라데실아미노부티로일발릴아미노부티릭우레아트라이플루오로아세테이트, 올리고펩타이드-1, 베타-알라닐하이드록시프롤릴다이아미노부티로일벤질아마이드, 마그네슘클로라이드, 헥사펩타이드-11, 아세틸테트라펩타이드-9, 헥사펩타이드-9",크림
"
						
						숨37
					",숨37 워터풀 마린 릴리프 젤크림 대용량 기획(젤크림 50ml+20ml+마스크 3매),모든피부용,"젤크림:정제수, 락토바실러스발효용해물, 다이프로필렌글라이콜, 글리세린, 사이클로펜타실록세인, 변성알코올, 다이메티콘, 부틸렌글라이콜, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세라이드, 스쿠알란, C14-22알코올, 하이드로제네이티드폴리아이소부텐, 판테놀, 피이지-150, 피이지-40하이드로제네이티드캐스터오일, 마카다미아씨오일, 트라이에틸헥사노인, 트로메타민, 카보머, 락토바실러스/콩발효추출물, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 아라키딜글루코사이드, 시어버터, 해바라기씨오일, 하이드로제네이티드레시틴, 다이메티콘올, 효모/감자추출물발효여과물, 효모/보리씨발효여과물, 스테아릴다이메티콘, 글리세릴스테아레이트, 스테아릭애씨드, 비니거, 말라카이트추출물, 폴리솔베이트60, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 세라마이드엔피, 콜레스테롤, 피이지-100스테아레이트, 트라이소듐이디티에이, 솔비탄아이소스테아레이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트, 효모폴리펩타이드, 펜틸렌글라이콜, 에틸헥실글리세린, 소듐하이알루로네이트크로스폴리머, 라임전초오일, 센티드제라늄꽃오일, 베르가모트오일, 라벤더오일, 연필향나무오일, 고수열매오일, 캐모마일꽃오일, 단향오일, 리모넨, 리날룰, 시트로넬올, 제라니올, 시트랄, 벤질살리실레이트

마스크: 정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린, 다이메티콘, 판테놀, 메틸트라이메티콘, 락토바실러스발효용해물, 피이지-60하이드로제네이티드캐스터오일, 비스-피이지-18메틸에터다이메틸실레인, 부틸렌글라이콜, 다이카프릴릴카보네이트, 하이드로제네이티드레시틴, 트로메타민, 운데케인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카보머, 다이포타슘글리시리제이트, 다이메티콘올, 비니거, 폴리메틸실세스퀴옥세인, 락토바실러스발효물, 울금뿌리추출물, 트라이데케인, 베헤닉애씨드, 카프릴릭/카프릭트라이글리세라이드, 스테아릭애씨드, 알진, 아이리쉬모스추출물, 베헤닐알코올, 스테아릴알코올, 트라이소듐이디티에이, 호호바씨오일, 하이드록시프로필트라이모늄하이알루로네이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 헥실라우레이트, 미리스틱애씨드, 베타-글루칸, 세테아릴알코올, 세라마이드엔피, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트, 글라이코스핑고리피드, 토코페롤, 다이소듐이디티에이, 효모폴리펩타이드, 펜틸렌글라이콜, 에틸헥실글리세린, 소듐하이알루로네이트크로스폴리머, 라임전초오일, 센티드제라늄꽃오일, 베르가모트오일, 라벤더오일, 연필향나무오일, 고수열매오일, 캐모마일꽃오일, 단향오일, 리모넨, 리날룰, 시트로넬올, 제라니올",크림
"
						
						브이앤에이뷰티
					",[총105mL] V&A 하이드로 프로텍션 크림 55ml 기획 (+50ml 증정) ,모든 피부용,"미네랄워터, 글리세린, 정제수, 아이소노닐아이소노나노에이트, 부틸렌글라이콜, 카프릴릴메티콘, 1,2-헥산다이올, 펜틸렌글라이콜, 하이드록시프로필트라이모늄하이알루로네이트, 라벤더꽃추출물, 씨대퍼딜추출물, 호호바에스터, 클로렐라 불가리스추출물, 편백오일, 레몬껍질오일, 오렌지껍질오일, 백미꽃추출물, 라임전초오일, 오렌지꽃오일, 필리핀오렌지껍질오일, 라벤더오일, 로즈마리잎오일, 클레리오일, 베르가모트오일, 접시꽃추출물, 펜타에리스리틸테트라에틸헥사노에이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글루코오스, 트로메타민, 다이포타슘글리시리제이트, 프룩토올리고사카라이드, 프룩토오스, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 에틸헥실글리세린, 소듐파이테이트, 베타-글루칸, 하이드로제네이티드레시틴, 세라마이드엔피, 토코페롤, 수크로오스스테아레이트, 스테아릭애씨드, 팔미틱애씨드, 콜레스테롤, 글라이코스핑고리피드, 리모넨, 시트랄",크림
