Text,Text1,Text2,Text3,Text4
스킨푸드,[NEW/매끈결] 스킨푸드 파인애플 바하 필링 클렌징오일 200ml,모든피부,"세틸에틸헥사노에이트, 솔베스-30테트라올리에이트, 트라이에틸헥사노인, 에틸헥실팔미테이트, 카프릴릭/카프릭트라이글리세라이드, 정제수, 부틸렌글라이콜, 해바라기씨오일, 오렌지껍질오일, 라벤더오일, 센티드제라늄꽃오일, 개잎갈나무목부오일, 카프릴릴글라이콜, 에틸헥실글리세린, 콘민트오일, 유칼립투스잎오일, 티트리잎오일, 자몽껍질오일, 리씨열매오일, 멕시칸주니퍼오일, 1,2-헥산다이올, 베르가모트오일, 달맞이꽃오일, 녹나무껍질오일, 배더락스추출물, 갈란가뿌리추출물, 시트로넬라오일, 녹차씨오일, 동백나무씨오일, 돌콩오일, 아보카도오일, 호호바씨오일, 살리실릭애씨드, 글리세린, 흰버드나무껍질추출물, 얼룩파인애플추출물, 소듐하이알루로네이트, 석시닉애씨드, 베타인, 글루코노락톤, 락토바실러스발효물, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 펜틸렌글라이콜, 소듐아세틸레이티드하이알루로네이트, 리모넨, 리날룰, 시트랄, 시트로넬올, 제라니올",클렌징오일
식물나라,식물나라 제주 탄산수 모공 딥 클렌징 오일250mL(24AD),■ 모든 피부용,"에틸헥실팔미테이트, 돌콩오일, 카놀라오일, 솔베스-30테트라올리에이트, 아이소도데케인, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실펠라고네이트, 포도씨오일, 탄산수, 에틸헥실글리세린, 1,2-헥산다이올, 글루코노락톤, 메도우폼씨오일, 베타인살리실레이트, 스위트아몬드오일, 아보카도오일, 해바라기씨오일, 글라이콜릭애씨드, 정제수, 향료",클렌징오일
아이레시피,[화해1위] 아이레시피 세라마이드 유자 힐링 클렌징밤 120g 기획 (+10g),모든 피부 타입,"세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-10다이아이소스테아레이트, 폴리글리세릴-6다이카프레이트, 합성왁스, 부틸렌글라이콜, 정제수, 솔비탄세스퀴올리에이트, 1,2-헥산다이올, 토코페롤, 에틸헥실글리세린,유자추출물 (98ppm), 폴리글리세릴-10아이소스테아레이트, 하이드록시프로필비스팔미타마이드엠이에이(100ppm), 다이스테아다이모늄헥토라이트, 스테아릭애씨드, 피토스테롤, 펜틸렌글라이콜, 세라마이드엔피(1ppm), 카프릴릴글라이콜, 향료, 헥실신남알, 리모넨, 리날룰",클렌징밤
비건이펙트,[피지제거]비건이펙트 청보리 LHA 딥 클렌징 오일 205ml(+폼 30ml 증정 기획),모든 피부 타입,"에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 트라이에틸헥사노인, 세틸에틸헥사노에이트, 아이소프로필팔미테이트, 다이아이소스테아릴말레이트, 솔비탄세스퀴올리에이트, 카프릴릭/카프릭트라이글리세라이드, 향료, 쌀겨오일, 동백나무씨오일, 불가리스쑥오일, 정제수, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 부틸렌글라이콜, 아이비고드열매추출물, 쑥잎추출물, 호박가루, 바오밥나무씨오일, 유차나무씨오일, 잇꽃씨오일, 카프릴로일살리실릭애씨드(10ppm), 해바라기씨오일, 비타민나무오일, 메틸프로판다이올, 올리브오일, 아보카도오일, 살구씨오일, 양까막까치밥나무씨오일, 가지열매추출물, 울금뿌리추출물, 홀리바질잎추출물, 1,2-헥산다이올, 참산호말추출물, 드럼스틱씨오일, 개똥쑥추출물, 병풀추출물, 에틸헥실글리세린, 보리추출물(0.001ppm)",클렌징오일
비레디,비레디 원 샷 오일 폼 클렌저 200ml (온),모든피부,"정제수, 글리세린, 카프릴릴/카프릴글루코사이드, 소듐코코일알라니네이트, 다이소듐라우레스설포석시네이트, 라우릴베타인, 라우릭애씨드, 다이소듐코코암포다이아세테이트, 아크릴레이트코폴리머, 다이프로필렌글라이콜, 소듐클로라이드, 포타슘하이드록사이드, 1,2-헥산다이올, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-4카프레이트, 에틸헥실글리세린, 소듐메타포스페이트, 글루코놀락톤, 락틱애씨드, 리모넨, 향료, 리날룰, 시트릭애씨드, 살리실릭애씨드, 글라이콜릭애씨드, 구아이아줄렌, 토코페롤",클렌징오일
아누아,아누아 어성초 포어 컨트롤 클렌징오일 200ml 더블 기획,모든 피부용,"에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 솔비탄세스퀴올리에이트, 카프릴릭/카프릭트라이글리세라이드, 부틸아보카데이트, 향료, 해바라기씨오일, 마카다미아씨오일, 올리브오일, 호호바씨오일, 포도씨오일, 카프릴릴글라이콜, 에틸헥실글리세린, 울금뿌리추출물, 인도멀구슬나무꽃추출물, 토코페롤, 인도멀구슬나무잎추출물, 약모밀추출물, 참산호말추출물, 인도멀구슬나무껍질추출물, 드럼스틱씨오일, 홀리바질잎추출물",클렌징오일
센카,[온라인 단독기획] 센카 올 클리어 오일 230ml+230ml 더블 기획  (+클렌징오일 20ml),모든피부타입,"미네랄오일,피이지-8글리세릴아이소스테아레이트,세틸에틸헥사노에이트,아이소도데케인,프로필렌글라이콜라우레이트,피피지-17, 글리세린, 에틸헥실팔미테이트, 다이메티콘, 정제수, 향료, 비에이치티, 토코페롤, 쌀배아오일, 소듐하이알루로네이트, 세리신, 에탄올, 소듐아세틸레이티드하이알루로네이트, 포타슘솔베이트, 시트릭애씨드, 하이드롤라이즈드실크",클렌징오일
더말로지카,더말로지카 프리클렌즈 클렌징오일 150ml,모든 피부용,"카프릴릭/카프릭트라이글리세라이드, 피이지-40솔비탄페롤리에이트, 살구씨오일, 오렌지껍질오일, 라반딘오일, 해바라기씨오일, 토코페롤, C12-15알킬벤조에이트, 세틸에틸헥사노에이트, 다이카프릴릴카보네이트, 토코페릴아세테이트, 자몽껍질오일, 시트랄, 로즈마리잎추출물, 필리핀오렌지껍질오일, 보리지씨오일, 쌀겨오일, 쿠쿠이나무씨오일, 레몬그라스잎오일, 라벤더 오일, 아스코빌팔미테이트, 리모넨, 리날룰",클렌징오일
헤브블루,헤브블루 살몬 케어링 센텔라 라이트 클렌징오일 250ml,모든피부용,"에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 사과씨오일, 트라이에틸헥사노인, 세틸에틸헥사노에이트, 다이아이소스테아릴말레이트, 카프릴릭/카프릭트라이글리세라이드, 병풀잎수, 마데카소사이드, 소듐디엔에이, 연어알추출물, 코코넛야자오일, 드럼스틱씨오일, 호호바씨오일,  포도씨오일, 글루코노락톤, 울금뿌리추출물, 인도멀구슬나무꽃추출물, 인도멀구슬나무잎추출물, 참산호말추출물, 인도멀구슬나무껍질추출물, 홀리바질잎추출물,  데실글루코사이드, 카프릴릴글라이콜, 에틸헥실글리세린, 1,2-헥산다이올, 펜틸렌글라이콜, 정제수",클렌징오일
설화수,[설화수 6종 선착순]설화수 순행클렌징오일 200ml,모든피부,"C12-15알킬벤조에이트, 펜타에리스리틸테트라에틸헥사노에이트, 아이소프로필팔미테이트, 펜타에리스리틸테트라아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 피이지-20글리세릴트라이아이소스테아레이트, 피이지-8아이소스테아레이트, 코코넛야자오일, 덱스트린팔미테이트, 향료, 리모넨, 글리세릴베헤네이트/에이코사디오에이트, 코코-카프릴레이트/카프레이트, 스쿠알란, 리날룰, 정제수, 부틸렌글라이콜, 살구씨오일, 잣나무씨오일, 참깨오일, 동백나무씨오일, 율무씨추출물, 귤껍질추출물, 밤껍질추출물, 개구리밥추출물(부평추출물), 매실나무씨추출물, 연꽃씨추출물",클렌징오일
아리얼,[시나모롤 핸디톡증정]아리얼 애플사이다 딥 클렌징오일 200ml 한정 기획,모든 피부용,"아이소프로필미리스테이트, 돌콩오일, 솔베스-30테트라올리에이트, 포도씨오일, 사과씨오일, 비니거, 사과추출물, 사과즙, 아이소프로필팔미테이트, 토코페롤, 부틸렌글라이콜, 1,2-헥산다이올, 향료",클렌징오일
조선미녀,조선미녀 인삼 클렌징오일 210ml,모든피부타입,"돌콩오일, 세틸에틸헥사노에이트, 솔베스-30테트라올리에이트, 아이소도데케인, 올리브오일, 동백나무씨오일, 하이드로제네이티드코코넛오일, 옥틸도데칸올, 폴리부텐, 카프릴릭/카프릭트라이글리세라이드, 정제수, 토코페롤, 살비아오일, 인삼씨오일, 불가리스쑥오일, 바질오일, 유럽개암씨오일, 블랙커민씨오일, 부틸렌글라이콜, 인삼열매추출물, 글리세린, 1,2-헥산다이올, 메틸프로판다이올, 홍삼추출물, 인삼추출물, 에틸헥산다이올, 인삼전초추출물, 인삼잎/줄기추출물, 에틸헥실글리세린
",클렌징오일
바닐라코,[모공세정]바닐라코 클린잇제로 포어클래리파잉 클렌징밤 25ml,모든 타입,"세틸에틸헥사노에이트, 에틸헥실스테아레이트, 피이지-20글리세릴트라이아이소스테아레이트, 피이지-10아이소스테아레이트, 합성왁스, 호호바씨오일, 1,2-헥산다이올, 부틸렌글라이콜, 정제수, 티트리추출물, 향료, 온천수, 잇꽃꽃추출물, 치자추출물, 카프릴로일살리실릭애씨드, 살리실릭애씨드, 덱스트린, 티트리잎오일, 시트릭애씨드, 글루코놀락톤, 락토바실러스발효물, 4-터피네올",클렌징밤
바닐라코,[1등 클렌징밤] 바닐라코 클린잇제로 오리지널 클렌징밤 25ml,모든타입,"세틸에틸헥사노에이트, 에틸헥실스테아레이트, 피이지-20글리세릴트라이아이소스테아레이트, 피이지-10아이소스테아레이트, 합성왁스, 올리브오일, 1,2-헥산다이올, 부틸렌글라이콜, 정제수, 아세로라추출물, 향료, 지치뿌리추출물, 호호바씨오일, 온천수, 석류추출물, 크랜베리추출물, 락토바실러스발효물, 아스코빅애씨드",클렌징밤
헤라,[NEW]헤라 딥 클렌징 오일 225ml ,모든 피부타입,"C12-15알킬벤조에이트, 솔베스-30테트라올리에이트, 아이소프로필팔미테이트, 카프릴릭/카프릭트라이글리세라이드, 펜타에리스리틸테트라아이소스테아레이트, 트라이에틸헥사노인, 세틸에틸헥사노에이트, 아이소도데케인, 다이아이소스테아릴말레이트, 아이소노닐아이소노나노에이트, 정제수, 향료, 락틱애씨드, 부틸렌글라이콜, 리날룰, 리모넨, 티몰트라이메톡시신나메이트, 나이아신아마이드, 올리브오일, 호호바씨오일, 3-O-에틸아스코빅애씨드, 시트릭애씨드, 프로판다이올, 글리세린, 글라이콜릭애씨드, 검정콩오일, 1,2-헥산다이올, 하이드롤라이즈드식물성단백질, 세라마이드엔피, 모란추출물, 피토스핑고신, 하이드로제네이티드레시틴, 에틸헥실글리세린, 다이소듐이디티에이, 작약뿌리추출물, 카놀라오일, 로즈마리잎추출물, 작약꽃추출물",클렌징오일
비욘드,비욘드 피토가닉 클렌징 리퀴드 200ml,모든피부용,"올리브오일피이지-7에스터, 정제수, 글리세린, 다이프로필렌글라이콜, 1,2-헥산다이올, 호호바씨오일*, 아가베 아트로비렌스추출물*, 개똥쑥추출물*, 님잎추출물*, 녹차추출물*, 라벤더꽃추출물*, 사과수, 마시멜로뿌리추출물*, 바질꽃/잎추출물*, 약모밀추출물*, 캐모마일꽃추출물*, 회향추출물*, 로즈마리잎추출물*, 사철쑥잎추출물, 부틸렌글라이콜, 토코페릴아세테이트, 향료, 리날룰, 헥실신남알 (*무농약 재배원료)",클렌징오일
바닐라코,[진정 클렌징]바닐라코 클린잇제로 카밍 클렌징밤 100ml,모든타입,"세틸에틸헥사노에이트, 에틸헥실스테아레이트, 피이지-20글리세릴트라이아이소스테아레이트, 피이지-10아이소스테아레이트, 합성왁스, 1,2-헥산다이올, 정제수, 부틸렌글라이콜, 올리브오일, 병풀추출물, 호호바씨오일, 온천수, 다이프로필렌글라이콜, 유칼립투스잎오일, 베르가모트오일, 구아이아줄렌, 로즈마리잎오일, 엑토인, 캐모마일꽃오일, 마트리카리아꽃추출물, 갈바눔수지오일, 락토바실러스발효물, 아시아티코사이드, 아시아틱애씨드, 마데카소사이드, 마데카식애씨드",클렌징밤
바닐라코,[윤기탄력 클렌징]바닐라코 클린잇제로 너리싱 클렌징밤 100ml,모든타입,"에틸헥실스테아레이트, 피이지-20글리세릴트라이아이소스테아레이트, 피이지-10아이소스테아레이트, 합성왁스, 잇꽃씨오일, 폴리글리세릴-2트라이아이소스테아레이트, 부틸렌글라이콜, 정제수, 향료, 글리세릴카프릴레이트, 카프릴릴글라이콜, 인삼추출물, 인삼열매추출물, 시어버터, 호호바씨오일, 온천수, 1,2-헥산다이올, 퀴노아씨추출물, 인삼수, 카카오추출물, 덱스트린, 콩폴리펩타이드, 락토바실러스발효물, 귀리가루추출물, 인삼씨오일, 락토바실러스/인삼뿌리발효여과물, 하이드롤라이즈드인삼사포닌",클렌징밤
아이오페,아이오페 바이오 컨디셔닝 클렌징 오일 인 젤 150ml,항산화 성분이 담긴 젤 텍스처가 부드러운 오일로 변하며 메이크업과 미세 모공 속 노폐물까지 제거하는 저자극 1차 세안제,"세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드, 다이카프릴릴카보네이트, 글리세린, 정제수, 폴리글리세릴-5올리에이트, 카올린, 수크로오스라우레이트, 향료, 나이아신아마이드, 효모발효여과물, 소듐파이루베이트, 아데노신, 리모넨, 덱스트린, 리날룰, 맥주효모추출물, 토코페롤, 프로판다이올, 1,2-헥산다이올, 쌀겨오일, 에틸헥실글리세린, 다이소듐이디티에이",클렌징오일
에이프릴스킨,[3관왕 당근밤]에이프릴스킨 캐로틴 클렌징밤 기획세트(+코 칫솔 증정),모든피부,"에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 합성왁스, 다이펜타에리스리틸헥사C5-9애씨드에스터, 폴리글리세릴-6다이카프레이트, 글리세린, 솔비톨, 오렌지꽃오일, 리씨열매오일, 자몽껍질오일, 베르가모트오일, 리모넨, 해바라기씨오일, 리날룰, 수크로오스스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 글리세릴스테아레이트, 스피어민트잎오일, 바추잎잎추출물, 베타-카로틴, o-사이멘-5-올(이소프로필메칠페놀), 토코페롤, 정제수, 부틸렌글라이콜, 당근수, 1,2-헥산다이올, 당근추출물, 당근씨오일
",클렌징밤
더페이스샵,더페이스샵 미감수 브라이트 리치 클렌징오일 150ml ,중/건성피부용,"카프릴릭/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 아이소프로필미리스테이트, 솔베스-30테트라올리에이트, 폴리글리세릴-10다이아이소스테아레이트, 글리세린, 정제수, 쿠쿠이나무씨오일, 카놀라오일, 쌀겨오일(100,000 ppb), 부틸렌글라이콜, 1,2-헥산다이올, 쌀추출물(264 ppb), 페녹시에탄올, 비누풀잎추출물, 향료, 헥실신나몰",클렌징오일
더페이스샵,더페이스샵 미감수 브라이트 라이트 클렌징오일 150ml,지/복합성피부용,"아이소프로필미리스테이트, 카프릴릭/카프릭트라이글리세라이드, 솔베스-30테트라올리에이트, 폴리글리세릴-10다이아이소스테아레이트, 글리세린, 정제수, 쌀겨오일(100,000 ppb), 호호바씨오일, 부틸렌글라이콜, 1,2-헥산다이올, 쌀추출물(264 ppb), 페녹시에탄올, 비누풀잎추출물, 향료, 리모넨, 하이드록시시트로넬알, 리날룰",클렌징오일
마녀공장,[NEW] 마녀공장 퓨어 클렌징오일 딥 클린 200ml,모든 피부용,"포도씨오일, 에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 세틸에틸헥사노에이트, 아이소도데케인, 다이카프릴릴에터, 유럽개암씨오일, 블랙커민씨오일, 해바라기씨오일, 베르가모트오일, 라벤더오일, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 부틸렌글라이콜, 토코페롤, 정제수, 리날룰, 리모넨",클렌징오일
라운드어라운드,[2411블랙프라이데이][모공말끔]라운드어라운드 컴포트 그린티 딥 클렌징 밤 100g (단품/기획),모든피부,"에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 세틸에틸헥사노에이트, 아이소프로필팔미테이트, 프로필렌글라이콜다이카프릴레이트/다이카프레이트, 트라이에틸헥사노인, 합성왁스, 옥수수배아유, 실리카다이메틸실릴레이트, 카프릴릭/카프릭트라이글리세라이드, 시어버터, 1,2-헥산다이올, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 카카오씨추출물, 가지열매추출물, 울금뿌리추출물, 홀리바질잎추출물, 참산호말추출물, 녹차수(1,008 ppm), 녹차씨오일(1,000 ppm), 정제수, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 녹차가루(1,000 ppm) ,덱스트린, 호박가루, 드럼스틱씨오일, 토코페롤, 만니톨, 프로테아제, 파파인, 브로멜라인, 향료",클렌징밤
라운드어라운드,라운드어라운드 컴포트 그린티 수분 클렌징 오일 300ml,모든피부,"에틸헥실팔미테이트, 솔베스-30테트라올리에이트, 트라이에틸헥사노인, 세틸에틸헥사노에이트, 아이소프로필팔미테이트, 다이아이소스테아릴말레이트, 솔비탄세스퀴올리에이트, 카프릴릭/카프릭트라이글리세라이드, 폴리아이소부텐, 향료, 녹차씨오일(1,000 ppm), 카프릴릴글라이콜, 에틸헥실글리세린, 녹차수(97 ppm), 토코페롤, 정제수, 해바라기씨오일, 부틸렌글라이콜, 1,2-헥산다이올, 녹차씨추출물 (1 ppm)",클렌징오일
심플로그,[션님PICK] 심플로그 올 클렌징밤 90ml,모든 피부타입,"세틸에틸헥사노에이트, 솔베스-30테트라올리에이트, 아이소프로필팔미테이트, 아이소도데케
인, 합성왁스, 드럼스틱씨오일, 비타민나무오일, 트라이하이드록시스테아린, 토코페롤, 향료",클렌징밤
바비브라운,바비브라운 수딩 클렌징 오일 200ml ,모든 피부,"아이소프로필팔미테이트,펜타에리스리틸테트라에틸헥사노에이트,폴리부텐,피이지-20글리세릴트리이소스테아레이트,아이소헥사데칸,피이지-8다이아이소스테아레이트,쿠쿠이나무씨오일,피이지-12다이아이소스테아레이트,토코페롤,메도우폼씨오일,올리브오일,해바라기씨오일,메틸다이하이드로자스모네이트,호호바씨오일,커먼자스민꽃왁스,호동씨오일,동백나무씨오일,라반딘오일,라벤더오일,비사보롤,글리세린,글리세릴라우레이트,정제수,펜틸렌글라이콜,다이펜타에리스리틸트라이-폴리하이드록시스테아레이트,리날릴아세테이트,토코페릴아세테이트
제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",클렌징오일
마몽드,마몽드 어메이징 딥 민트 클렌징밤 90ml 기획 (+민트 클렌징폼 30ml 증정),모든 피부,"세틸에틸헥사노에이트, 아이소프로필팔미테이트, 피이지-20글리세릴트라이아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이에틸헥사노인, 피이지-8아이소스테아레이트, 해바라기씨오일, 합성왁스, C9-12알케인, 정제수, 향료, 코코-카프릴레이트/카프레이트, 살리실릭애씨드, 시트릭애씨드, 글루코노락톤, 리모넨, 프로판다이올, 헥실신남알, 에탄올, 리날룰, 1,2-헥산다이올, 클로로필린-카퍼컴플렉스, 약모밀추출물, 비니거(10ppm), 고추추출물, 병풀꽃/잎/줄기추출물, 에틸헥실글리세린, 베타-카로틴, 다이소듐이디티에이, 토코페롤",클렌징밤
맥스클리닉,맥스클리닉 히알루론 비타 클렌징 밤 투 오일 90ml (+밤투오일 5ml 2개),모든 피부용,"에틸헥실팔미테이트, 피이지-20글리세릴트라이아이소스테아레이트, 에틸헥실스테아레이트, 세틸에틸헥사노에이트, 피이지-10아이소스테아레이트, 합성왁스, 하이드로제네이티드폴리(C6-14올레핀), 솔비탄세스퀴올리에이트, 향료, 인도멀구슬나무잎추출물, 동백나무씨오일, 시어버터, 아르간커넬오일, 올리브오일, 코코넛야자오일, 해바라기씨오일, 호호바씨오일, 인도멀구슬나무꽃추출물, 아이비고드열매추출물, 가지열매추출물, 호박가루, 울금뿌리추출물, 홀리바질잎추출물, 드럼스틱씨오일, 참산호말추출물, 정제수, 나이아신아마이드, 바이오틴, 비타민나무오일, 토코페릴아세테이트, 판테놀, 피리독신에이치씨엘, 리놀레익애씨드, 부틸렌글라이콜, 올레익애씨드, 팔미틱애씨드, 1,2-헥산다이올, 스테아릭애씨드, 소듐하이알루로네이트, 리놀레닉애씨드, 토코페롤, 아스코빌프로필하이알루로네이트, 리모넨, 리날룰",클렌징밤
파파레서피,파파레서피 블레미쉬 클렌징 오일 300ml,모든피부,"쌀겨오일, 아이소프로필미리스테이트, 솔베스-30테트라올리에이트, 카프릴릭/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 토코페릴아세테이트, 정제수, 드럼스틱씨오일, 동백나무씨오일, 마카다미아씨오일, 해바라기씨오일, 올리브오일, 메도우폼씨오일, 로즈힙열매오일, 돌콩오일, 안디로바씨오일, 유차나무씨오일, 호호바씨오일, 달맞이꽃오일, 아르간커넬오일, 녹차오일, 아보카도오일, 부틸렌글라이콜, 브라질넛씨오일, 갈락토미세스발효여과물, 녹두추출물, 렌즈콩추출물, 비타민나무열매추출물, 1,2-헥산다이올, 헛개나무열매추출물, 에틸헥실글리세린, 토코페롤, 향료",클렌징오일
스킨푸드,[대용량/단독기획] 스킨푸드 블랙슈가 퍼펙트 클렌징 오일 대용량 기획 (300ml),모든피부,"에틸헥실팔미테이트,피이지-20글리세릴트라이아이소스테아레이트,펜타에리스리틸테트라에틸헥사노에이트,C12-15알킬벤조에이트,펜타에리스리틸테트라아이소스테아레이트,피이지-10아이소스테아레이트,비스-에톡시다이글라이콜사이클로헥산1,4-다이카복실레이트,향료,정제수,에틸헥실글리세린,호호바씨오일,올리브오일,달맞이꽃오일,마카다미아씨오일,메도우폼씨오일,유차나무씨오일,부틸렌글라이콜,수크로오스,프로판다이올,쌀발효여과물,1,2-헥산다이올,사과추출물,레몬추출물,오렌지추출물,파파야열매추출물,녹차추출물,브로콜리추출물,병풀추출물,양배추추출물,여주열매추출물,리모넨,시트랄",클렌징오일
메디필,[모공전용딥클렌징] 메디필 레드 락토 콜라겐 클렌징 오일 2.0 200ml ,모든피부타입,"돌콩오일(80%), 솔베스-30테트라아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 콘민트오일,바추잎잎/잔가지추출물, 다마스크장미꽃수, 토코페롤, 정제수, 부틸렌글라이콜, 안디로바씨오일, 올리브오일, 아르간커넬오일, 메도우폼씨오일, 히비스커스꽃추출물, 1,2-헥산다이올, 갈락토미세스발효여과물, 락토바실러스발효물(6,000 ppb), 자일리틸글루코사이드, 에스에이치-폴리펩타이드-121(3,960 ppb), 안하이드로자일리톨, 하이드롤라이즈드콜라겐(1,000 ppb), 자일리톨, 글라이신, 콜라겐(200 ppb), 세린, 글루타믹애씨드, 아스파틱애시드, 류신, 에틸헥실글리세린, 프로폴리스추출물, 알라닌, 라이신, 포타슘솔베이트, 알지닌, 프롤린, 타이로신, 페닐알라닌, 트레오닌, 발린, 아이소류신, 히스티딘, 대왕소나무잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 칡뿌리추출물, 메티오닌, 시스테인, 하이드록시프롤린, 자주천인국추출물, 보리지추출물, 마그네슘피씨에이, 카퍼트라이펩타이드-1, 수크로오스, 칼슘클로라이드, 씨솔트, 마그네슘클로라이드, 다이포타슘포스페이트, 마그네슘시트레이트, 글루코사민에이치씨엘, 1-메틸하이단토인-2-이미드, 아스파라진, 시트룰린, 타우린, 트립토판, 포믹애씨드, 글루타민
",클렌징오일
메디필,[메이크업/모공] 메디필 레드 락토 콜라겐 클렌징 오일 2.0 200ml 기획 (+15ml 추가증정 ),모든피부타입,"돌콩오일(80%), 솔베스-30테트라아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 콘민트오일,바추잎잎/잔가지추출물, 다마스크장미꽃수, 토코페롤, 정제수, 부틸렌글라이콜, 안디로바씨오일, 올리브오일, 아르간커넬오일, 메도우폼씨오일, 히비스커스꽃추출물, 1,2-헥산다이올, 갈락토미세스발효여과물, 락토바실러스발효물(6,000 ppb), 자일리틸글루코사이드, 에스에이치-폴리펩타이드-121(3,960 ppb), 안하이드로자일리톨, 하이드롤라이즈드콜라겐(1,000 ppb), 자일리톨, 글라이신, 콜라겐(200 ppb), 세린, 글루타믹애씨드, 아스파틱애시드, 류신, 에틸헥실글리세린, 프로폴리스추출물, 알라닌, 라이신, 포타슘솔베이트, 알지닌, 프롤린, 타이로신, 페닐알라닌, 트레오닌, 발린, 아이소류신, 히스티딘, 대왕소나무잎추출물, 당느릅나무뿌리추출물, 달맞이꽃추출물, 칡뿌리추출물, 메티오닌, 시스테인, 하이드록시프롤린, 자주천인국추출물, 보리지추출물, 마그네슘피씨에이, 카퍼트라이펩타이드-1, 수크로오스, 칼슘클로라이드, 씨솔트, 마그네슘클로라이드, 다이포타슘포스페이트, 마그네슘시트레이트, 글루코사민에이치씨엘, 1-메틸하이단토인-2-이미드, 아스파라진, 시트룰린, 타우린, 트립토판, 포믹애씨드, 글루타민
",클렌징오일
맥,MAC 하이퍼 리얼 프레쉬 캔버스 클렌징오일,모든 피부 타입,"아이소프로필팔미테이트, 카프릴릭/카프릭트라이글리세라이드, 피이지-20글리세릴트리이소스테아레이트, 아이소헥사데칸, 펜타에리스리틸테트라에틸헥사노에이트, 피이지-8다이아이소스테아레이트, 코코-카프릴레이트/카프레이트, 트라이아이소스테아린, 피이지-12다이아이소스테아레이트, 작약꽃추출물, 동백나무씨오일, 호호바씨오일, 메도우폼씨오일, 해바라기씨오일, 옥수수오일, 정제수, 카프릴릴글라이콜, 부틸렌글라이콜, 폴리글리세릴-2트라이아이소스테아레이트, 헥실렌글라이콜, 다이펜타에리스리틸트라이-폴리하이드록시스테아레이트, 향료, 토코페릴아세테이트, 페녹시에탄올  ILN51069 성분 목록은 변경되거나 수시로 바뀔 수 있어, 제품 패키지에 포함된 성분 목록을 참고 부탁 드립니다.",클렌징오일
마몽드,마몽드 어메이징 딥 민트 클렌징밤 90ml,모든 피부,"세틸에틸헥사노에이트, 아이소프로필팔미테이트, 피이지-20글리세릴트라이아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 트라이에틸헥사노인, 피이지-8아이소스테아레이트, 해바라기씨오일, 합성왁스, C9-12알케인, 정제수, 향료, 코코-카프릴레이트/카프레이트, 살리실릭애씨드, 시트릭애씨드, 글루코노락톤, 리모넨, 프로판다이올, 헥실신남알, 에탄올, 리날룰, 1,2-헥산다이올, 클로로필린-카퍼컴플렉스, 약모밀추출물, 비니거(10ppm), 고추추출물, 병풀꽃/잎/줄기추출물, 에틸헥실글리세린, 베타-카로틴, 다이소듐이디티에이, 토코페롤",클렌징밤
바이오더마,[한정기획]바이오더마 센시비오 미셀라 클렌징 오일 150ml 더블기획,과민감 피부 및 모든 피부 ,"에틸헥실팔미테이트, 유채씨오일, 폴리글리세릴-4올리에이트, 정제수, 소듐피씨에이, 프로판다이올, 카프릴릭/카프릭트라이글리세라이드, 벤조트라이아졸릴도데실p-크레솔, 토코페롤, 해바라기씨오일, 라미나리아 오크롤레우카추출물, 스테아릴글리시레티네이트",클렌징오일
